Time	CellId	RNTI	BWPId	StreamId	SINR(dB)
5.39507	2	1	0	0	-25.9777
5.40007	2	1	0	0	-25.9777
5.40507	2	1	0	0	-25.9777
5.41007	2	1	0	0	-25.9777
5.41507	2	1	0	0	-25.9777
5.42007	2	1	0	0	-25.9777
5.42507	2	1	0	0	-25.9777
5.43007	2	1	0	0	-25.9777
5.43507	2	1	0	0	-25.9777
5.44007	2	1	0	0	-25.9777
5.44507	2	1	0	0	-25.9777
5.45007	2	1	0	0	-25.9777
5.45507	2	1	0	0	-25.9777
5.46007	2	1	0	0	-25.9777
5.46507	2	1	0	0	-25.9777
5.47007	2	1	0	0	-25.9777
5.47507	2	1	0	0	-25.9777
5.48007	2	1	0	0	-25.9777
5.48507	2	1	0	0	-25.9777
5.49007	2	1	0	0	-25.9777
5.49507	2	1	0	0	-25.9777
5.50007	2	1	0	0	-25.9777
5.50507	2	1	0	0	-25.9777
5.51007	2	1	0	0	-25.9777
5.51507	2	1	0	0	-25.9777
5.52007	2	1	0	0	-25.9777
5.52507	2	1	0	0	-25.9777
5.53007	2	1	0	0	-25.9777
5.53507	2	1	0	0	-25.9777
5.54007	2	1	0	0	-25.9777
5.54507	2	1	0	0	-25.9777
5.55007	2	1	0	0	-25.9777
5.55507	2	1	0	0	-25.9777
5.56007	2	1	0	0	-25.9777
5.56507	2	1	0	0	-25.9777
5.57007	2	1	0	0	-25.9777
5.57507	2	1	0	0	-25.9777
5.58007	2	1	0	0	-25.9777
5.58507	2	1	0	0	-25.9777
5.59007	2	1	0	0	-25.9777
5.59507	2	1	0	0	-25.9777
5.60007	2	1	0	0	-25.9777
5.60507	2	1	0	0	-25.9777
5.61007	2	1	0	0	-25.9777
5.61507	2	1	0	0	-25.9777
5.62007	2	1	0	0	-25.9777
5.62507	2	1	0	0	-25.9777
5.63007	2	1	0	0	-25.9777
5.63507	2	1	0	0	-25.9777
5.64007	2	1	0	0	-25.9777
5.64507	2	1	0	0	-25.9777
5.65007	2	1	0	0	-25.9777
5.65507	2	1	0	0	-25.9777
5.66007	2	1	0	0	-25.9777
5.66507	2	1	0	0	-25.9777
5.67007	2	1	0	0	-25.9777
5.67507	2	1	0	0	-25.9777
5.68007	2	1	0	0	-25.9777
5.68507	2	1	0	0	-25.9777
5.69007	2	1	0	0	-25.9777
5.69507	2	1	0	0	-25.9777
5.70007	2	1	0	0	-25.9777
5.70507	2	1	0	0	-25.9777
5.71007	2	1	0	0	-25.9777
5.71507	2	1	0	0	-25.9777
5.72007	2	1	0	0	-25.9777
5.72507	2	1	0	0	-25.9777
5.73007	2	1	0	0	-25.9777
5.73507	2	1	0	0	-25.9777
5.74007	2	1	0	0	-25.9777
5.74507	2	1	0	0	-25.9777
5.75007	2	1	0	0	-25.9777
5.75507	2	1	0	0	-25.9777
5.76007	2	1	0	0	-25.9777
5.76507	2	1	0	0	-25.9777
5.77007	2	1	0	0	-25.9777
5.77507	2	1	0	0	-25.9777
5.78007	2	1	0	0	-25.9777
5.78507	2	1	0	0	-25.9777
5.79007	2	1	0	0	-25.9777
5.79507	2	1	0	0	-25.9777
5.80007	2	1	0	0	-25.9777
5.80507	2	1	0	0	-25.9777
5.81007	2	1	0	0	-25.9777
5.81507	2	1	0	0	-25.9777
5.82007	2	1	0	0	-25.9777
5.82507	2	1	0	0	-25.9777
5.83007	2	1	0	0	-25.9777
5.83507	2	1	0	0	-25.9777
5.84007	2	1	0	0	-25.9777
5.84507	2	1	0	0	-25.9777
5.85007	2	1	0	0	-25.9777
5.85507	2	1	0	0	-25.9777
5.86007	2	1	0	0	-25.9777
5.86507	2	1	0	0	-25.9777
5.87007	2	1	0	0	-25.9777
5.87507	2	1	0	0	-25.9777
5.88007	2	1	0	0	-25.9777
5.88507	2	1	0	0	-25.9777
5.89007	2	1	0	0	-25.9777
5.89507	2	1	0	0	-25.9777
5.90007	2	1	0	0	-25.9777
5.90507	2	1	0	0	-25.9777
5.91007	2	1	0	0	-25.9777
5.91507	2	1	0	0	-25.9777
5.92007	2	1	0	0	-25.9777
5.92507	2	1	0	0	-25.9777
5.93007	2	1	0	0	-25.9777
5.93507	2	1	0	0	-25.9777
5.94007	2	1	0	0	-25.9777
5.94507	2	1	0	0	-25.9777
5.95007	2	1	0	0	-25.9777
5.95507	2	1	0	0	-25.9777
5.96007	2	1	0	0	-25.9777
5.96507	2	1	0	0	-25.9777
5.97007	2	1	0	0	-25.9777
5.97507	2	1	0	0	-25.9777
5.98007	2	1	0	0	-25.9777
5.98507	2	1	0	0	-25.9777
5.99007	2	1	0	0	-25.9777
5.99507	2	1	0	0	-25.9777
6.00007	2	1	0	0	-25.9777
6.00507	2	1	0	0	-25.9777
6.01007	2	1	0	0	-25.9777
6.01507	2	1	0	0	-25.9777
6.02007	2	1	0	0	-25.9777
6.02507	2	1	0	0	-25.9777
6.03007	2	1	0	0	-25.9777
6.03507	2	1	0	0	-25.9777
6.04007	2	1	0	0	-25.9777
6.04507	2	1	0	0	-25.9777
6.05007	2	1	0	0	-25.9777
6.05507	2	1	0	0	-25.9777
6.06007	2	1	0	0	-25.9777
6.06507	2	1	0	0	-25.9777
6.07007	2	1	0	0	-25.9777
6.07507	2	1	0	0	-25.9777
6.08007	2	1	0	0	-25.9777
6.08507	2	1	0	0	-25.9777
6.09007	2	1	0	0	-25.9777
6.09507	2	1	0	0	-25.9777
6.10007	2	1	0	0	-25.9777
6.10507	2	1	0	0	-25.9777
6.11007	2	1	0	0	-25.9777
6.11507	2	1	0	0	-25.9777
6.12007	2	1	0	0	-25.9777
6.12507	2	1	0	0	-25.9777
6.13007	2	1	0	0	-25.9777
6.13507	2	1	0	0	-25.9777
6.14007	2	1	0	0	-25.9777
6.14507	2	1	0	0	-25.9777
6.15007	2	1	0	0	-25.9777
6.15507	2	1	0	0	-25.9777
6.16007	2	1	0	0	-25.9777
6.16507	2	1	0	0	-25.9777
6.17007	2	1	0	0	-25.9777
6.17507	2	1	0	0	-25.9777
6.18007	2	1	0	0	-25.9777
6.18507	2	1	0	0	-25.9777
6.19007	2	1	0	0	-25.9777
6.19507	2	1	0	0	-25.9777
6.20007	2	1	0	0	-25.9777
6.20507	2	1	0	0	-25.9777
6.21007	2	1	0	0	-25.9777
6.21507	2	1	0	0	-25.9777
6.22007	2	1	0	0	-25.9777
6.22507	2	1	0	0	-25.9777
6.23007	2	1	0	0	-25.9777
6.23507	2	1	0	0	-25.9777
6.24007	2	1	0	0	-25.9777
6.24507	2	1	0	0	-25.9777
6.25007	2	1	0	0	-25.9777
6.25507	2	1	0	0	-25.9777
6.26007	2	1	0	0	-25.9777
6.26507	2	1	0	0	-25.9777
6.27007	2	1	0	0	-25.9777
6.27507	2	1	0	0	-25.9777
6.28007	2	1	0	0	-25.9777
6.28507	2	1	0	0	-25.9777
6.29007	2	1	0	0	-25.9777
6.29507	2	1	0	0	-25.9777
6.30007	2	1	0	0	-25.9777
6.30507	2	1	0	0	-25.9777
6.31007	2	1	0	0	-25.9777
6.31507	2	1	0	0	-25.9777
6.32007	2	1	0	0	-25.9777
6.32507	2	1	0	0	-25.9777
6.33007	2	1	0	0	-25.9777
6.33507	2	1	0	0	-25.9777
6.34007	2	1	0	0	-25.9777
