Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
14.8879	ENB PHY Rxed	1488	7	0	2	0	0	SRS
14.9679	ENB PHY Rxed	1496	7	0	2	0	0	SRS
15.0479	ENB PHY Rxed	1504	7	0	2	0	0	SRS
15.1279	ENB PHY Rxed	1512	7	0	2	0	0	SRS
15.2079	ENB PHY Rxed	1520	7	0	2	0	0	SRS
15.2879	ENB PHY Rxed	1528	7	0	2	0	0	SRS
15.3679	ENB PHY Rxed	1536	7	0	2	0	0	SRS
15.4479	ENB PHY Rxed	1544	7	0	2	0	0	SRS
15.5279	ENB PHY Rxed	1552	7	0	2	0	0	SRS
15.6079	ENB PHY Rxed	1560	7	0	2	0	0	SRS
15.6879	ENB PHY Rxed	1568	7	0	2	0	0	SRS
15.7679	ENB PHY Rxed	1576	7	0	2	0	0	SRS
15.8479	ENB PHY Rxed	1584	7	0	2	0	0	SRS
15.9279	ENB PHY Rxed	1592	7	0	2	0	0	SRS
16.0079	ENB PHY Rxed	1600	7	0	2	0	0	SRS
16.0879	ENB PHY Rxed	1608	7	0	2	0	0	SRS
16.1679	ENB PHY Rxed	1616	7	0	2	0	0	SRS
16.2479	ENB PHY Rxed	1624	7	0	2	0	0	SRS
16.3279	ENB PHY Rxed	1632	7	0	2	0	0	SRS
16.4079	ENB PHY Rxed	1640	7	0	2	0	0	SRS
16.4879	ENB PHY Rxed	1648	7	0	2	0	0	SRS
16.5679	ENB PHY Rxed	1656	7	0	2	0	0	SRS
16.6479	ENB PHY Rxed	1664	7	0	2	0	0	SRS
16.7279	ENB PHY Rxed	1672	7	0	2	0	0	SRS
16.8079	ENB PHY Rxed	1680	7	0	2	0	0	SRS
16.8879	ENB PHY Rxed	1688	7	0	2	0	0	SRS
16.9679	ENB PHY Rxed	1696	7	0	2	0	0	SRS
17.0479	ENB PHY Rxed	1704	7	0	2	0	0	SRS
17.1279	ENB PHY Rxed	1712	7	0	2	0	0	SRS
17.2079	ENB PHY Rxed	1720	7	0	2	0	0	SRS
17.2879	ENB PHY Rxed	1728	7	0	2	0	0	SRS
17.3679	ENB PHY Rxed	1736	7	0	2	0	0	SRS
17.4479	ENB PHY Rxed	1744	7	0	2	0	0	SRS
17.5279	ENB PHY Rxed	1752	7	0	2	0	0	SRS
17.6079	ENB PHY Rxed	1760	7	0	2	0	0	SRS
17.6879	ENB PHY Rxed	1768	7	0	2	0	0	SRS
17.7679	ENB PHY Rxed	1776	7	0	2	0	0	SRS
17.8479	ENB PHY Rxed	1784	7	0	2	0	0	SRS
17.9279	ENB PHY Rxed	1792	7	0	2	0	0	SRS
18.0079	ENB PHY Rxed	1800	7	0	2	0	0	SRS
18.0879	ENB PHY Rxed	1808	7	0	2	0	0	SRS
18.1679	ENB PHY Rxed	1816	7	0	2	0	0	SRS
18.2479	ENB PHY Rxed	1824	7	0	2	0	0	SRS
18.3279	ENB PHY Rxed	1832	7	0	2	0	0	SRS
18.4079	ENB PHY Rxed	1840	7	0	2	0	0	SRS
18.4879	ENB PHY Rxed	1848	7	0	2	0	0	SRS
18.5679	ENB PHY Rxed	1856	7	0	2	0	0	SRS
18.6479	ENB PHY Rxed	1864	7	0	2	0	0	SRS
18.7279	ENB PHY Rxed	1872	7	0	2	0	0	SRS
18.8079	ENB PHY Rxed	1880	7	0	2	0	0	SRS
18.8879	ENB PHY Rxed	1888	7	0	2	0	0	SRS
18.9679	ENB PHY Rxed	1896	7	0	2	0	0	SRS
19.0479	ENB PHY Rxed	1904	7	0	2	0	0	SRS
19.1279	ENB PHY Rxed	1912	7	0	2	0	0	SRS
19.2079	ENB PHY Rxed	1920	7	0	2	0	0	SRS
19.2879	ENB PHY Rxed	1928	7	0	2	0	0	SRS
19.3679	ENB PHY Rxed	1936	7	0	2	0	0	SRS
19.4479	ENB PHY Rxed	1944	7	0	2	0	0	SRS
19.5279	ENB PHY Rxed	1952	7	0	2	0	0	SRS
19.6079	ENB PHY Rxed	1960	7	0	2	0	0	SRS
19.6879	ENB PHY Rxed	1968	7	0	2	0	0	SRS
19.7679	ENB PHY Rxed	1976	7	0	2	0	0	SRS
19.8479	ENB PHY Rxed	1984	7	0	2	0	0	SRS
19.9279	ENB PHY Rxed	1992	7	0	2	0	0	SRS
